430	0.075	0.002
431	0.079	0.048
432	0.042	0.042
433	0.02	0.004
434	0.08	0.039
435	0.096	0.011
436	0.022	0.012
437	0.09	0.06
438	0.029	0.065
439	0.033	0.098
440	0.011	0.02
441	0.057	0.011
442	0.076	0.079
443	0.069	0.08
444	0.058	0.096
445	0.031	0.035
446	0.025	0.035
447	0.056	0.065
448	0.052	0.015
449	0.045	0.06
450	0.003	0.045
451	0.01	0.05
452	0.014	0.028
453	0.075	0.072
454	0.048	0.06
455	0.014	0
456	0.062	0.091
457	0.014	0.035
458	0.08	0.083
459	0.075	0.096
460	0.036	0.058
461	0.028	0.031
462	0.091	0.016
463	0.06	0.007
464	0.001	0.049
465	0.053	0.04
466	0.037	0.004
467	0.012	0.078
468	0.002	0.001
469	0.055	0.056
470	0.043	0.015
471	0.029	0.07
472	0.033	0.083
473	0.066	0.06
474	0.064	0.051
475	0.085	0.072
476	0.062	0.036
477	0.072	0.071
478	0.039	0.065
479	0.051	0.021
480	0.061	0.026
481	0.081	0.025
482	0.062	0.034
483	0.077	0.07
484	0.07	0.045
485	0.015	0.017
486	0.009	0.011
487	0.068	0.076
488	0.023	0.006
489	0.042	0.052
490	0.099	0.028
491	0.061	0.076
492	0.014	0.039
493	0.071	0.084
494	0.091	0.055
495	0.014	0.067
496	0.093	0.084
497	0.048	0.037
498	0.078	0.037
499	0.098	0.082
500	0.056	0.062
501	0.049	0.045
502	0.055	0.075
503	0.003	0.006
504	0.048	0.022
505	0.084	0.097
506	0.041	0.037
507	0.093	0.024
508	0.022	0.09
509	0.013	0.053
510	0.046	0.073
511	0.007	0.057
512	0.036	0.078
513	0.09	0.09
514	0.098	0.096
515	0.049	0.022
516	0.014	0.031
517	0.011	0.078
518	0.075	0.023
519	0.02	0.032
520	0.009	0.043
521	0.022	0.03
522	0.03	0.054
523	0.081	0.081
524	0.098	0.061
525	0.043	0.074
526	0.092	0.091
527	0.048	0.024
528	0.05	0.04
529	0.028	0.076
530	0.021	0.011
531	0.024	0.051
532	0.015	0.084
533	0.097	0.008
534	0.079	0.015
535	0.025	0.007
536	0.02	0.095
537	0.035	0.003
538	0.023	0.072
539	0.039	0.065
540	0.004	0.077
541	0.048	0.095
542	0.029	0.03
543	0.065	0.075
544	0.043	0.027
545	0.096	0.037
546	0.028	0.035
547	0.034	0.008
548	0.047	0.006
549	0.089	0.037
550	0.062	0.036
551	0.041	0.034
552	0.083	0.024
553	0.015	0.085
554	0.059	0.033
555	0.005	0.043
556	0.054	0.076
557	0.036	0.049
558	0.01	0.029
559	0.072	0.042
560	0.04	0.038
561	0.016	0.035
562	0.081	0.099
563	0.036	0.017
564	0.078	0.092
565	0.021	0.091
566	0.001	0.077
567	0.004	0.002
568	0.05	0.057
569	0.043	0.059
570	0.026	0.063
571	0.062	0.028
572	0.075	0.052
573	0.032	0.047
574	0.07	0.076
575	0.099	0.069
576	0.016	0.029
577	0.092	0.045
578	0.098	0.023
579	0.04	0.055
580	0.001	0.026
581	0.008	0.041
582	0.054	0.022
583	0.006	0.013
584	0.083	0.038
585	0.046	0.029
586	0.033	0.005
587	0.078	0.089
588	0.048	0.045
589	0.042	0.021
590	0.061	0.075
591	0.093	0.053
592	0.063	0
593	0.074	0.063
594	0.074	0.039
595	0.072	0.044
596	0.015	0.072
597	0.014	0.043
598	0.067	0.031
599	0.016	0.089
600	0.036	0.095
601	0	0.079
602	0.034	0.084
603	0.07	0.043
604	0.067	0.041
605	0.024	0.019
606	0.02	0.082
607	0.051	0.005
608	0.054	0.071
609	0	0.029
610	0.025	0
611	0.075	0.094
612	0.076	0.047
613	0.024	0.038
614	0.067	0.053
615	0.057	0.033
616	0.04	0.041
617	0.069	0.078
618	0.035	0.043
619	0.04	0.021
620	0.046	0.018
621	0.085	0.006
622	0.03	0.034
623	0.051	0.053
624	0.083	0.047
625	0.057	0.04
626	0.084	0.004
627	0.074	0.097
628	0.021	0.082
629	0.001	0.012
630	0.063	0.051
631	0.001	0.065
632	0.011	0.035
633	0.03	0.044
634	0.027	0.073
635	0.038	0.04
636	0.08	0.031
637	0.082	0.061
638	0.027	0.054
639	0.027	0.045
640	0.056	0.079
641	0.013	0.003
642	0.062	0.038
643	0.079	0.091
644	0.004	0.025
645	0.061	0.039
646	0.049	0.069
647	0.037	0.09
648	0.018	0.089
649	0.046	0.079
650	0.083	0.085
651	0.032	0.066
652	0.081	0.088
653	0.089	0.084
654	0.063	0.014
655	0.09	0.042
656	0	0.071
657	0.088	0.014
658	0.059	0.067
659	0.016	0.07
660	0.031	0.008
661	0.004	0.011
662	0.003	0.007
663	0.067	0.094
664	0.076	0.031
665	0.025	0.035
666	0.057	0.036
667	0.072	0.017
668	0.046	0.077
669	0.064	0.019
670	0.074	0.067
671	0.036	0.055
672	0.056	0.008
673	0.087	0.081
674	0.055	0.008
675	0.028	0.009
676	0.053	0.048
677	0.078	0.062
678	0.084	0.01
679	0.049	0.015
680	0.085	0.038
681	0.031	0.078
682	0.091	0.036
683	0.028	0.092
684	0.086	0.075
685	0.046	0.035
686	0.045	0.052
687	0.014	0.048
688	0.014	0.093
689	0.029	0.033
690	0.083	0.098
691	0.008	0.064
692	0.011	0.076
693	0.016	0.086
694	0.037	0.041
695	0.022	0.041
696	0.029	0.073
697	0.041	0.098
698	0.04	0.044
699	0.083	0.072
700	0.065	0.037
701	0.06	0.043
702	0.011	0.057
703	0.087	0.097
704	0.084	0.078
705	0.082	0.077
706	0.021	0.052
707	0.062	0.011
708	0.056	0.04
709	0.033	0.086
710	0.088	0.08
711	0.039	0.006
712	0.04	0.044
713	0.018	0.058
714	0.045	0.036
715	0.037	0.059
716	0.027	0.003
717	0.013	0.075
718	0.092	0.054
719	0.067	0.035
720	0.057	0.067
721	0.035	0.009
722	0.003	0.039
723	0.02	0.075
724	0.06	0.04
725	0.062	0.086
726	0.015	0.023
727	0.006	0.068
728	0.003	0.047
729	0.038	0.014
730	0.093	0.004
731	0.043	0.035
732	0.069	0.098
733	0.028	0.011
734	0.089	0.063
735	0.018	0.005
736	0.01	0.081
737	0.055	0.006
738	0.077	0.041
739	0.057	0.063
740	0.043	0.089
741	0.017	0.091
742	0.077	0.051
743	0.045	0.062
744	0.049	0.095
745	0.097	0.099
746	0.024	0.057
747	0	0.067
748	0.07	0.061
749	0.048	0.016
750	0.053	0.025
751	0.089	0.003
752	0.097	0.018
753	0.03	0.026
754	0.005	0.06
755	0.098	0.067
756	0.009	0.022
757	0.032	0.091
758	0.087	0.027
759	0.096	0.008
760	0.03	0.047
761	0.072	0.032
762	0.062	0.022
763	0.06	0.003
764	0.026	0.016
765	0.062	0.005
766	0.087	0.059
767	0.006	0.073
768	0.096	0.036
769	0.096	0.047
770	0.037	0.047
771	0.085	0.028
772	0.015	0.051
773	0.054	0.092
774	0.067	0.063
775	0.045	0.011
776	0.079	0.047
777	0.026	0.081
778	0.079	0.039
779	0.091	0.012
780	0.081	0.003
781	0.076	0.074
782	0.01	0.005
783	0.019	0.08
784	0.098	0.035
785	0.073	0.028
786	0.004	0.002
787	0.08	0.004
788	0.096	0.044
789	0.083	0.05
790	0.099	0.091
791	0.098	0.058
792	0.079	0.092
793	0.035	0.098
794	0.032	0.037
795	0.009	0.041
796	0	0.046
797	0.049	0.071
798	0.091	0.052
799	0.092	0.067
800	0.012	0.001
801	0.03	0.014
802	0.086	0.01
803	0.09	0.037
804	0.072	0.082
805	0.068	0.003
806	0.042	0.056
807	0.01	0.085
808	0.03	0.056
809	0.095	0.052
810	0.06	0.054
811	0.051	0.058
812	0.093	0.086
813	0.021	0.061
814	0.048	0.035
815	0.003	0.098
816	0.028	0.072
817	0.022	0.032
818	0.016	0.07
819	0.008	0.051
820	0.016	0.063
821	0.008	0.009
822	0.005	0.021
823	0.085	0.08
824	0.08	0.037
825	0.019	0.093
826	0.019	0.052
827	0.032	0.079
828	0.059	0.046
829	0.048	0.091
830	0.016	0.078
831	0.05	0.018
832	0.056	0.099
833	0.049	0.089
834	0.073	0.034
835	0.044	0.088
836	0.046	0.07
837	0.051	0.071
838	0.082	0.034
839	0.047	0.047
840	0.065	0.078
841	0.097	0.092
842	0.049	0.074
843	0.02	0.037
844	0.007	0.066
845	0.007	0.093
846	0.047	0.017
847	0.012	0.021
848	0.019	0.086
849	0	0.016
850	0.089	0.002
851	0.024	0.038
852	0.036	0.068
853	0.097	0.081
854	0.019	0.023
855	0.001	0.007
856	0.034	0.04
857	0.08	0.098
858	0.039	0.077
859	0.068	0.015
860	0.066	0.071
861	0.053	0.079
862	0.078	0.076
863	0.022	0.021
864	0.094	0.018
865	0.077	0.054
866	0.08	0.059
867	0.023	0.044
868	0.037	0.038
869	0.094	0.011
870	0.007	0.037
871	0.034	0.063
872	0.086	0.001
873	0.057	0.048
874	0.096	0.072
875	0.043	0.013
876	0.053	0.099
877	0.026	0.05
878	0.059	0.06
879	0.022	0.013
880	0.003	0.066
881	0.066	0.029
882	0.043	0.072
883	0.002	0.062
884	0.022	0.081
885	0.075	0.082
886	0.09	0.003
887	0.086	0.035
888	0.005	0.055
889	0.041	0.027
890	0.076	0.083
891	0.061	0.079
892	0.059	0.076
893	0.018	0.017
894	0.06	0.088
895	0.046	0.01
896	0.024	0.014
897	0.039	0.02
898	0.024	0.025
899	0.067	0.068
900	0.078	0.076
901	0.055	0.069
902	0.029	0.037
903	0.078	0.096
904	0.092	0.081
905	0.097	0.002
906	0.083	0.086
907	0.09	0.082
908	0.065	0.074
909	0.002	0.012
910	0.033	0
911	0.073	0.038
912	0.08	0.066
913	0.046	0.019
914	0.089	0.018
915	0.048	0.087
916	0.009	0.024
917	0.066	0.06
918	0.035	0.099
919	0.048	0.097
920	0.03	0.04
921	0.032	0.094
922	0.01	0.041
923	0.082	0.068
924	0.033	0.083
925	0.037	0.015
926	0.012	0.085
927	0.067	0.079
928	0.048	0.043
929	0.025	0.002
930	0.054	0.004
931	0.052	0.026
932	0.035	0.039
933	0.057	0.06
934	0.068	0.006
935	0.018	0.01
936	0.051	0.042
937	0.043	0.069
938	0.028	0.089
939	0.038	0.076
940	0.077	0.045
941	0.027	0.027
942	0.083	0.046
943	0.041	0.06
944	0.019	0.011
945	0.095	0.098
946	0.081	0.013
947	0.04	0.045
948	0.06	0.087
949	0.095	0.06
950	0.004	0.053
951	0.027	0.055
952	0.071	0.049
953	0.04	0.013
954	0.093	0.057
955	0.009	0.015
956	0.024	0.083
957	0.064	0.059
958	0.049	0.039
959	0.058	0.062
960	0.064	0.092
961	0.092	0.082
962	0.052	0.099
963	0.018	0.017
964	0.073	0.015
965	0.06	0.032
966	0.004	0.084
967	0.064	0.069
968	0.059	0.073
969	0.085	0.061
970	0.046	0.021
971	0.027	0.09
972	0.086	0.069
973	0.057	0.075
974	0.094	0.068
975	0.066	0.011
976	0.014	0.022
977	0.004	0.082
978	0.066	0.03
979	0.016	0.032
980	0.077	0.092
981	0.02	0.064
982	0.079	0.099
983	0.099	0.006
984	0.029	0.072
985	0.057	0.097
986	0.041	0.037
987	0.081	0.082
988	0.028	0.095
989	0.029	0.091
990	0.055	0.022
991	0.093	0.053
992	0.006	0.019
993	0.068	0.006
994	0.003	0.02
995	0.073	0
996	0.06	0.028
997	0.088	0.064
998	0.021	0.011
999	0.022	0.036
