540	0.0066	0.0099
541	0.0008	0.002
542	0.0087	0.0074
543	0.0094	0.0074
544	0.0033	0.0022
545	0.0058	0.0096
546	0.0009	0.0008
547	0.0097	0.003
548	0.001	0.0044
549	0.0072	0.0077
550	0.0009	0.0003
551	0.005	0.0023
552	0.0013	0.0035
553	0.0079	0.0003
554	0.0096	0.0074
555	0.0051	0.009
556	0.0089	0.0051
557	0.0076	0.0053
558	0	0.0085
559	0.0096	0.0001
560	0.0037	0.0021
561	0.0056	0.0097
562	0.0009	0.0056
563	0.0008	0.0067
564	0.0011	0.0091
565	0.0072	0.0039
566	0.0056	0.0017
567	0	0.0067
568	0.0012	0.0065
569	0.0097	0.0069
570	0.0091	0.0014
571	0.0074	0.0044
572	0.0048	0.006
573	0.0024	0
574	0.0002	0.009
575	0.0011	0.0061
576	0.0006	0.0074
577	0.0059	0.0088
578	0.0046	0.0099
579	0.0003	0.0078
580	0.0001	0.0012
581	0.0045	0.0007
582	0.0053	0.005
583	0.0084	0.006
584	0.0083	0.0081
585	0.0037	0.003
586	0.0075	0.0019
587	0.0059	0.0033
588	0.0061	0.0056
589	0.0054	0.0073
590	0.0057	0.0033
591	0.006	0.0016
592	0	0.0074
593	0.0011	0.001
594	0.0069	0.0076
595	0.0016	0.0048
596	0.0017	0.0095
597	0.0084	0.0017
598	0.0091	0.0036
599	0.0049	0.0088
600	0.0076	0
601	0.0002	0.0052
602	0.0084	0.0023
603	0.0064	0.0003
604	0.0019	0.0019
605	0.0077	0
606	0.0053	0.0042
607	0.0013	0.0009
608	0.006	0.0096
609	0.004	0.0053
610	0.0072	0.0043
611	0.0098	0.0051
612	0.0014	0.0076
613	0.006	0.009
614	0.0045	0.0029
615	0.0024	0.0019
616	0.0058	0.0021
617	0.0008	0.0017
618	0.0042	0.0006
619	0.0099	0.0052
620	0.0003	0.0043
621	0.0062	0.0026
622	0.0091	0.0094
623	0.0029	0.0065
624	0.0076	0.0096
625	0.0059	0.0092
626	0.0037	0.0008
627	0.005	0.0009
628	0.0092	0.008
629	0.0097	0.006
630	0.0078	0.0064
631	0.0056	0.0035
632	0.0078	0.0028
633	0.0027	0.006
634	0.009	0.0034
635	0.0055	0.0095
636	0.0008	0.001
637	0.0088	0.0013
638	0.0022	0.0084
639	0.0009	0.0058
640	0.009	0.005
641	0.0059	0.0016
642	0.0095	0.006
643	0.0054	0.0093
644	0.0007	0.0042
645	0.0035	0.0017
646	0.0031	0.0061
647	0.0005	0.0006
648	0.0034	0.0054
649	0.0012	0.0062
650	0.0046	0.0053
651	0.004	0.006
652	0.001	0.0047
653	0.0086	0.0007
654	0.0046	0.0021
655	0.0074	0.0086
656	0.0094	0.0019
657	0.002	0.0002
658	0.0027	0.0005
659	0.0012	0.006
660	0.0096	0.005
661	0.0098	0.0096
662	0.0066	0.002
663	0.0087	0.0083
664	0.0044	0.0017
665	0.0097	0.0054
666	0.0052	0.003
667	0.0083	0.0096
668	0.0041	0.0002
669	0.0075	0.0068
670	0.0051	0.0099
671	0.0097	0.0088
672	0.0026	0.0009
673	0.0035	0.0039
674	0.0063	0.0034
675	0.0007	0.008
676	0.0045	0.0076
677	0.0027	0.0018
678	0.009	0.0062
679	0.0098	0.0034
680	0.0039	0.0083
681	0.0069	0.002
682	0.0096	0.0045
683	0.0022	0.0065
684	0.0009	0.0004
685	0.0048	0.0042
686	0.0002	0.0096
687	0.0065	0.0092
688	0.008	0.0047
689	0.0015	0.0034
690	0.0017	0.0052
691	0.004	0.0043
692	0.0092	0.0073
693	0.0009	0.0017
694	0.0099	0.0054
695	0.0083	0.0075
696	0.0004	0.0035
697	0.0097	0.006
698	0.0084	0.003
699	0.0051	0.0049
700	0.0047	0.0063
701	0.0091	0.0023
702	0.0054	0.0007
703	0.0051	0.0007
704	0.0063	0.0074
705	0.002	0.008
706	0.0021	0.0016
707	0.0093	0.0088
708	0.0057	0.008
709	0.002	0.0083
710	0.0034	0.0084
711	0.0073	0.0011
712	0.0069	0.0042
713	0.0067	0.0054
714	0.0006	0.0034
715	0.0014	0.0044
716	0.0098	0.0013
717	0.0035	0.0058
718	0.0071	0.004
719	0.0073	0.0092
720	0.0031	0.0047
721	0.003	0.0015
722	0.0053	0.0099
723	0.0036	0.0004
724	0.0042	0.0049
725	0.0049	0.0083
726	0.0089	0.0052
727	0.008	0.0057
728	0.0052	0.0019
729	0.0013	0.0003
730	0.0065	0.002
731	0.0033	0.0064
732	0.009	0.003
733	0.006	0.0039
734	0.0041	0.0024
735	0.0005	0.0091
736	0.0061	0.0011
737	0.0069	0.0065
738	0.0079	0.0092
739	0.0084	0.0029
740	0.0069	0.0088
741	0.0003	0.0074
742	0.0074	0.0079
743	0	0.0049
744	0.0084	0.0033
745	0.0057	0.009
746	0.0054	0.0004
747	0.0018	0.0007
748	0.0004	0.0044
749	0.0098	0.0047
750	0.0065	0.007
751	0.0034	0.0096
752	0.0044	0.0021
753	0.0018	0.0037
754	0.0046	0.0068
755	0.0006	0.0085
756	0.0041	0.0082
757	0.0006	0.0022
758	0.0049	0
759	0.0014	0.0003
760	0.0018	0.0035
761	0.0035	0.0079
762	0.0007	0.0051
763	0.0096	0.002
764	0.0098	0.0069
765	0.0066	0.0009
766	0.0026	0.007
767	0.0064	0.0084
768	0.0052	0.009
769	0.0036	0.0056
770	0.005	0.0081
771	0.0016	0.0011
772	0.0047	0.0002
773	0.0062	0.0017
774	0.0056	0.0099
775	0.0085	0.0056
776	0.0017	0.0058
777	0.0097	0.0087
778	0.005	0.0008
779	0.0007	0.0031
780	0.0054	0.0032
781	0.0027	0.0037
782	0.0028	0.0036
783	0.0052	0.0081
784	0.0077	0.0072
785	0.0035	0.0028
786	0.0007	0.0073
787	0.0084	0.0096
788	0.0053	0.0004
789	0.0032	0.0026
790	0.0057	0.008
791	0.0057	0.0091
792	0.0096	0.0052
793	0.0013	0.0012
794	0.0054	0.0007
795	0.0044	0.0057
796	0.0099	0.0081
797	0.0029	0.0091
798	0.0087	0.0029
799	0.0001	0.0029
800	0.0095	0.0077
801	0.0008	0.0011
802	0.0014	0.0099
803	0.0094	0.001
804	0.0081	0.0024
805	0.0018	0.0006
806	0.0059	0.0096
807	0.0095	0.0076
808	0.0058	0.0084
809	0.007	0.0004
810	0.0075	0.0096
811	0.005	0.0092
812	0.0046	0.0013
813	0.004	0.0019
814	0.004	0.0091
815	0.0031	0.0056
816	0.0095	0.0032
817	0.0065	0.008
818	0.0018	0.0068
819	0.0044	0.0079
820	0.007	0.0051
821	0.0047	0.0055
822	0.009	0.0014
823	0.0045	0.0064
824	0.0016	0.0038
825	0.0037	0.0031
826	0.0018	0.0007
827	0.0049	0.0086
828	0.009	0.0071
829	0.0005	0.0014
830	0.007	0.0052
831	0.0082	0.0004
832	0.002	0.0077
833	0.0004	0.0091
834	0.0015	0.0066
835	0.0052	0.0038
836	0.0004	0.0056
837	0.0024	0.0099
838	0.0027	0.0086
839	0.0069	0.0053
840	0.0004	0.0014
841	0.0032	0.0071
842	0.0074	0.0053
843	0.0017	0.0035
844	0.0075	0.0019
845	0.0059	0.0055
846	0.0045	0.0088
847	0.0075	0.0099
848	0.0026	0.0005
849	0.0033	0.0053
850	0.0053	0.0035
851	0.0052	0.0012
852	0.0088	0.0059
853	0.0006	0.0038
854	0.0096	0.0017
855	0.0015	0.0097
856	0.0073	0.0029
857	0.0025	0.0094
858	0.0079	0.0069
859	0.0046	0.0017
860	0.0097	0.0069
861	0.0014	0.007
862	0.0017	0.0025
863	0.0081	0.0016
864	0.0022	0.0023
865	0.0078	0.0057
866	0.0065	0.0066
867	0.0063	0.0071
868	0.0077	0.0032
869	0.0034	0.0058
870	0.0007	0.0089
871	0.0077	0.0064
872	0.0019	0.0082
873	0.0035	0.0047
874	0.0057	0.0099
875	0.0045	0.0066
876	0.0068	0.0085
877	0.0003	0.0072
878	0.0023	0.0009
879	0.002	0.0051
880	0.0099	0.0091
881	0.0053	0.0075
882	0.0062	0.0064
883	0.0082	0.0037
884	0.0071	0.0028
885	0.0031	0.0097
886	0.002	0.0008
887	0.0037	0.0036
888	0.0094	0.0025
889	0.0099	0.0062
890	0.0049	0.0044
891	0.0073	0.0061
892	0.0017	0.008
893	0.0008	0.0088
894	0.0078	0.0067
895	0.0032	0.0045
896	0.0097	0.0049
897	0.0085	0.0099
898	0.0076	0.0083
899	0.0063	0.0017
900	0.0026	0.0054
901	0.0001	0.0042
902	0.0009	0.0057
903	0.0022	0.0083
904	0.0063	0.0023
905	0.0035	0.0055
906	0.0005	0.005
907	0.0038	0.0098
908	0.0055	0.0049
909	0.0059	0.0062
910	0.0086	0.0075
911	0.007	0.0057
912	0.0008	0.0026
913	0.005	0.007
914	0.0088	0.0001
915	0.0036	0
916	0.0047	0.0094
917	0.0005	0.0061
918	0.0072	0.0073
919	0.0048	0.0088
920	0.0077	0.0094
921	0.0045	0.0027
922	0.0003	0.0051
923	0.0001	0.0026
924	0.0078	0.0072
925	0.0007	0.009
926	0.0095	0.0094
927	0.0072	0.0099
928	0.0073	0.0093
929	0.0044	0.0047
930	0.0028	0.0005
931	0.0088	0.0088
932	0.0085	0.0056
933	0.0014	0.0042
934	0.0048	0.0006
935	0.0075	0.0087
936	0.0032	0.0072
937	0.0016	0.0025
938	0.0031	0.0027
939	0.0001	0.0007
940	0.0031	0.0078
941	0.0017	0.0085
942	0.0078	0.0003
943	0.0028	0.0027
944	0.0082	0.001
945	0.0076	0.0034
946	0.001	0.0068
947	0.0084	0.0007
948	0.0076	0.0025
949	0.0052	0.009
950	0.0065	0.0062
951	0.0052	0.0064
952	0.0048	0.0041
953	0.0017	0.0049
954	0.0091	0.0008
955	0.0098	0.0055
956	0.0008	0.0046
957	0.0067	0.0005
958	0.005	0.0026
959	0.0042	0.0054
960	0.0045	0.0053
961	0.0009	0.0091
962	0.0097	0.008
963	0.001	0.006
964	0.0076	0.0008
965	0.0091	0.0056
966	0	0.0025
967	0.0006	0.0088
968	0.0022	0.0031
969	0.0034	0.0016
970	0.0077	0.0044
971	0.0068	0.0002
972	0.0091	0.0072
973	0.0059	0
974	0.0079	0.0043
975	0.0032	0.0071
976	0.0018	0.0047
977	0.0019	0.0059
978	0.0006	0.0015
979	0.0064	0.0004
980	0.0022	0.0089
981	0.0056	0.0044
982	0.0011	0.0061
983	0.0085	0.0042
984	0.0037	0.0096
985	0.0069	0.0056
986	0.0024	0.0034
987	0.0003	0.0094
988	0.0072	0.0036
989	0.004	0.0062
990	0.0017	0.0015
991	0.004	0.0054
992	0.0075	0.0098
993	0.0067	0.0093
994	0.0032	0.0096
995	0.0033	0.0009
996	0.0001	0.0076
997	0.0053	0.0006
998	0.0076	0.006
999	0.0086	0.0094
